CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016
518,44060,,,"Spokane-Spokane Valley, WA",Metropolitan Statistical Area,527753,527753,528595,529942,532440,535711,540840,547392,556634,842,1347,2498,3271,5129,6552,9242,1624,6428,6383,6651,6509,6526,6550,1092,4683,4555,4970,4654,4937,5113,532,1745,1828,1681,1855,1589,1437,195,660,887,873,911,987,914,147,-1003,-163,713,2353,3613,6734,342,-343,724,1586,3264,4600,7648,-32,-55,-54,4,10,363,157
518,44060,,53051,"Pend Oreille County, WA",County or equivalent,13001,13001,12963,12931,12993,12892,12930,13066,13123,-38,-32,62,-101,38,136,57,26,114,100,121,105,120,113,54,146,129,155,137,145,143,-28,-32,-29,-34,-32,-25,-30,0,-1,0,0,0,0,0,-7,12,90,-56,77,167,96,-7,11,90,-56,77,167,96,-3,-11,1,-11,-7,-6,-9
518,44060,,53063,"Spokane County, WA",County or equivalent,471221,471225,472148,473527,475881,479479,484337,490526,499072,923,1379,2354,3598,4858,6189,8546,1494,5886,5830,6103,5944,5935,5961,905,4134,3995,4397,4095,4329,4510,589,1752,1835,1706,1849,1606,1451,182,629,859,844,878,953,880,179,-973,-284,1019,2078,3276,6021,361,-344,575,1863,2956,4229,6901,-27,-29,-56,29,53,354,194
518,44060,,53065,"Stevens County, WA",County or equivalent,43531,43527,43484,43484,43566,43340,43573,43800,44439,-43,0,82,-226,233,227,639,104,428,453,427,460,471,476,133,403,431,418,422,463,460,-29,25,22,9,38,8,16,13,32,28,29,33,34,34,-25,-42,31,-250,198,170,617,-12,-10,59,-221,231,204,651,-2,-15,1,-14,-36,15,-28
520,,,,"Springfield-Branson, MO",Combined Statistical Area,520589,520593,521401,524869,529251,533404,537308,541563,544712,808,3468,4382,4153,3904,4255,3149,1614,6537,6419,6532,6584,6641,6648,1169,4693,4700,5020,5037,5162,5218,445,1844,1719,1512,1547,1479,1430,104,377,364,351,416,436,429,299,1173,2313,2218,1872,2102,1375,403,1550,2677,2569,2288,2538,1804,-40,74,-14,72,69,238,-85
520,14700,,,"Branson, MO",Micropolitan Statistical Area,83877,83882,83990,84498,84558,84629,85045,85235,85782,108,508,60,71,416,190,547,231,851,885,857,893,885,883,176,820,832,946,967,937,897,55,31,53,-89,-74,-52,-14,40,80,62,35,44,49,49,50,370,-42,164,409,264,581,90,450,20,199,453,313,630,-37,27,-13,-39,37,-71,-69
520,14700,,29209,"Stone County, MO",County or equivalent,32202,32208,32059,31862,31619,31334,31084,30902,31047,-149,-197,-243,-285,-250,-182,145,84,241,269,234,265,237,235,64,336,342,388,437,375,353,20,-95,-73,-154,-172,-138,-118,2,2,5,3,4,4,4,-128,-134,-166,-56,-97,51,287,-126,-132,-161,-53,-93,55,291,-43,30,-9,-78,15,-99,-28
520,14700,,29213,"Taney County, MO",County or equivalent,51675,51674,51931,52636,52939,53295,53961,54333,54735,257,705,303,356,666,372,402,147,610,616,623,628,648,648,112,484,490,558,530,562,544,35,126,126,65,98,86,104,38,78,57,32,40,45,45,178,504,124,220,506,213,294,216,582,181,252,546,258,339,6,-3,-4,39,22,28,-41
520,44180,,,"Springfield, MO",Metropolitan Statistical Area,436712,436711,437411,440371,444693,448775,452263,456328,458930,700,2960,4322,4082,3488,4065,2602,1383,5686,5534,5675,5691,5756,5765,993,3873,3868,4074,4070,4225,4321,390,1813,1666,1601,1621,1531,1444,64,297,302,316,372,387,380,249,803,2355,2054,1463,1838,794,313,1100,2657,2370,1835,2225,1174,-3,47,-1,111,32,309,-16
520,44180,,29043,"Christian County, MO",County or equivalent,77422,77417,77854,78694,79762,80774,82048,83282,84401,437,840,1068,1012,1274,1234,1119,259,1068,949,991,969,1054,1035,110,519,537,579,599,638,641,149,549,412,412,370,416,394,3,22,12,25,31,33,33,271,208,652,545,857,732,665,274,230,664,570,888,765,698,14,61,-8,30,16,53,27
520,44180,,29059,"Dallas County, MO",County or equivalent,16777,16777,16736,16768,16781,16503,16395,16413,16448,-41,32,13,-278,-108,18,35,46,189,210,199,191,206,199,60,182,141,185,189,198,202,-14,7,69,14,2,8,-3,0,-1,-1,-1,-1,-1,-1,-28,-4,-57,-281,-101,23,54,-28,-5,-58,-282,-102,22,53,1,30,2,-10,-8,-12,-15
520,44180,,29077,"Greene County, MO",County or equivalent,275174,275178,275384,277402,280729,284012,285889,287924,288690,206,2018,3327,3283,1877,2035,766,871,3568,3464,3630,3566,3571,3590,662,2546,2539,2634,2664,2720,2753,209,1022,925,996,902,851,837,55,262,280,287,336,348,341,-43,775,2125,1815,603,594,-385,12,1037,2405,2102,939,942,-44,-15,-41,-3,185,36,242,-27
520,44180,,29167,"Polk County, MO",County or equivalent,31137,31137,31164,31196,31078,30994,31025,31183,31285,27,32,-118,-84,31,158,102,77,392,388,357,412,361,375,60,348,363,342,334,328,371,17,44,25,15,78,33,4,6,14,12,5,6,7,7,3,-15,-158,-33,-58,113,88,9,-1,-146,-28,-52,120,95,1,-11,3,-71,5,5,3
520,44180,,29225,"Webster County, MO",County or equivalent,36202,36202,36273,36311,36343,36492,36906,37526,38106,71,38,32,149,414,620,580,130,469,523,498,553,564,566,101,278,288,334,284,341,354,29,191,235,164,269,223,212,0,0,-1,0,0,0,0,46,-161,-207,8,162,376,372,46,-161,-208,8,162,376,372,-4,8,5,-23,-17,21,-4
521,,,,"Springfield-Greenfield Town, MA",Combined Statistical Area,692942,693077,694781,697713,698532,699206,701041,700677,700665,1704,2932,819,674,1835,-364,-12,1779,7293,7221,7067,7021,6763,6849,1477,6109,5995,6412,6305,6303,6349,302,1184,1226,655,716,460,500,670,3506,3506,3400,4032,4118,4063,694,-1443,-3924,-3139,-2650,-4765,-4462,1364,2063,-418,261,1382,-647,-399,38,-315,11,-242,-263,-177,-113
521,24640,,,"Greenfield Town, MA",Micropolitan Statistical Area,71372,71372,71311,71606,71536,71149,70965,70550,70382,-61,295,-70,-387,-184,-415,-168,153,633,674,620,583,600,589,143,670,644,690,708,684,684,10,-37,30,-70,-125,-84,-95,26,105,161,163,171,178,177,-88,268,-253,-458,-177,-449,-215,-62,373,-92,-295,-6,-271,-38,-9,-41,-8,-22,-53,-60,-35
521,24640,,25011,"Franklin County, MA",County or equivalent,71372,71372,71311,71606,71536,71149,70965,70550,70382,-61,295,-70,-387,-184,-415,-168,153,633,674,620,583,600,589,143,670,644,690,708,684,684,10,-37,30,-70,-125,-84,-95,26,105,161,163,171,178,177,-88,268,-253,-458,-177,-449,-215,-62,373,-92,-295,-6,-271,-38,-9,-41,-8,-22,-53,-60,-35
521,44140,,,"Springfield, MA",Metropolitan Statistical Area,621570,621705,623470,626107,626996,628057,630076,630127,630283,1765,2637,889,1061,2019,51,156,1626,6660,6547,6447,6438,6163,6260,1334,5439,5351,5722,5597,5619,5665,292,1221,1196,725,841,544,595,644,3401,3345,3237,3861,3940,3886,782,-1711,-3671,-2681,-2473,-4316,-4247,1426,1690,-326,556,1388,-376,-361,47,-274,19,-220,-210,-117,-78
521,44140,,25013,"Hampden County, MA",County or equivalent,463490,463625,464194,465973,466578,467206,469033,469078,468467,569,1779,605,628,1827,45,-611,1326,5536,5425,5361,5329,5127,5204,1063,4237,4201,4445,4359,4386,4426,263,1299,1224,916,970,741,778,494,2717,2651,2504,3046,3089,3048,-156,-1994,-3296,-2574,-1996,-3586,-4356,338,723,-645,-70,1050,-497,-1308,-32,-243,26,-218,-193,-199,-81
521,44140,,25015,"Hampshire County, MA",County or equivalent,158080,158080,159276,160134,160418,160851,161043,161049,161816,1196,858,284,433,192,6,767,300,1124,1122,1086,1109,1036,1056,271,1202,1150,1277,1238,1233,1239,29,-78,-28,-191,-129,-197,-183,150,684,694,733,815,851,838,938,283,-375,-107,-477,-730,109,1088,967,319,626,338,121,947,79,-31,-7,-2,-17,82,3
522,,,,"Springfield-Jacksonville-Lincoln, IL",Combined Statistical Area,316177,316181,316420,317424,317561,315886,315080,313755,312181,239,1004,137,-1675,-806,-1325,-1574,918,3616,3529,3494,3437,3473,3345,828,3092,3147,3218,3141,3321,3374,90,524,382,276,296,152,-29,44,260,296,287,314,337,315,104,324,-527,-2310,-1260,-1796,-1769,148,584,-231,-2023,-946,-1459,-1454,1,-104,-14,72,-156,-18,-91
522,27300,,,"Jacksonville, IL",Micropolitan Statistical Area,40902,40906,40854,40758,40658,40235,39906,39719,39330,-52,-96,-100,-423,-329,-187,-389,87,419,429,432,397,436,413,113,445,466,488,428,406,415,-26,-26,-37,-56,-31,30,-2,3,26,28,19,22,23,23,-29,-91,-90,-382,-309,-213,-384,-26,-65,-62,-363,-287,-190,-361,0,-5,-1,-4,-11,-27,-26
522,27300,,17137,"Morgan County, IL",County or equivalent,35547,35551,35519,35526,35365,35027,34729,34605,34277,-32,7,-161,-338,-298,-124,-328,79,369,376,389,351,390,366,87,381,411,421,373,363,368,-8,-12,-35,-32,-22,27,-2,3,26,28,19,22,23,23,-27,-2,-153,-323,-290,-164,-324,-24,24,-125,-304,-268,-141,-301,0,-5,-1,-2,-8,-10,-25
522,27300,,17171,"Scott County, IL",County or equivalent,5355,5355,5335,5232,5293,5208,5177,5114,5053,-20,-103,61,-85,-31,-63,-61,8,50,53,43,46,46,47,26,64,55,67,55,43,47,-18,-14,-2,-24,-9,3,0,0,0,0,0,0,0,0,-2,-89,63,-59,-19,-49,-60,-2,-89,63,-59,-19,-49,-60,0,0,0,-2,-3,-17,-1
522,30660,,,"Lincoln, IL",Micropolitan Statistical Area,30305,30305,30274,30308,30388,29890,29755,29540,29527,-31,34,80,-498,-135,-215,-13,77,306,268,303,322,332,321,67,313,298,341,338,329,314,10,-7,-30,-38,-16,3,7,1,14,15,19,21,24,24,-39,-1,92,-514,-125,-216,-37,-38,13,107,-495,-104,-192,-13,-3,28,3,35,-15,-26,-7
522,30660,,17107,"Logan County, IL",County or equivalent,30305,30305,30274,30308,30388,29890,29755,29540,29527,-31,34,80,-498,-135,-215,-13,77,306,268,303,322,332,321,67,313,298,341,338,329,314,10,-7,-30,-38,-16,3,7,1,14,15,19,21,24,24,-39,-1,92,-514,-125,-216,-37,-38,13,107,-495,-104,-192,-13,-3,28,3,35,-15,-26,-7
522,44100,,,"Springfield, IL",Metropolitan Statistical Area,210170,210170,210507,211634,211995,211578,211537,210950,210015,337,1127,361,-417,-41,-587,-935,664,2540,2453,2397,2395,2386,2311,540,1918,1969,1974,1978,2208,2256,124,622,484,423,417,178,55,37,204,240,237,260,279,258,171,419,-346,-1095,-606,-1063,-1220,208,623,-106,-858,-346,-784,-962,5,-118,-17,18,-112,19,-28
522,44100,,17129,"Menard County, IL",County or equivalent,12705,12705,12706,12729,12726,12605,12578,12454,12516,1,23,-3,-121,-27,-124,62,40,134,113,113,132,113,119,42,116,118,138,136,129,145,-2,18,-5,-25,-4,-16,-26,0,0,0,0,0,0,0,2,8,0,-94,-22,-98,79,2,8,0,-94,-22,-98,79,1,-3,2,-2,-1,-10,9
522,44100,,17167,"Sangamon County, IL",County or equivalent,197465,197465,197801,198905,199269,198973,198959,198496,197499,336,1104,364,-296,-14,-463,-997,624,2406,2340,2284,2263,2273,2192,498,1802,1851,1836,1842,2079,2111,126,604,489,448,421,194,81,37,204,240,237,260,279,258,169,411,-346,-1001,-584,-965,-1299,206,615,-106,-764,-324,-686,-1041,4,-115,-19,20,-111,29,-37
522,45380,,,"Taylorville, IL",Micropolitan Statistical Area,34800,34800,34785,34724,34520,34183,33882,33546,33309,-15,-61,-204,-337,-301,-336,-237,90,351,379,362,323,319,300,108,416,414,415,397,378,389,-18,-65,-35,-53,-74,-59,-89,3,16,13,12,11,11,10,1,-3,-183,-319,-220,-304,-128,4,13,-170,-307,-209,-293,-118,-1,-9,1,23,-18,16,-30
522,45380,,17021,"Christian County, IL",County or equivalent,34800,34800,34785,34724,34520,34183,33882,33546,33309,-15,-61,-204,-337,-301,-336,-237,90,351,379,362,323,319,300,108,416,414,415,397,378,389,-18,-65,-35,-53,-74,-59,-89,3,16,13,12,11,11,10,1,-3,-183,-319,-220,-304,-128,4,13,-170,-307,-209,-293,-118,-1,-9,1,23,-18,16,-30
524,,,,"State College-DuBois, PA",Combined Statistical Area,235632,235624,235840,236462,237415,239932,240871,241458,242060,216,622,953,2517,939,587,602,591,1965,2019,2079,1961,2125,2072,492,1852,1819,1877,1833,1915,1991,99,113,200,202,128,210,81,176,886,1075,1144,1268,1313,1290,-58,-285,-322,1080,-318,-1003,-662,118,601,753,2224,950,310,628,-1,-92,0,91,-139,67,-107
524,20180,,,"DuBois, PA",Micropolitan Statistical Area,81642,81597,81536,81467,81479,81601,81205,80967,80596,-61,-69,12,122,-396,-238,-371,198,729,701,797,720,765,737,276,912,894,942,916,947,952,-78,-183,-193,-145,-196,-182,-215,5,37,75,82,92,95,95,13,99,137,145,-233,-226,-232,18,136,212,227,-141,-131,-137,-1,-22,-7,40,-59,75,-19
524,20180,,42033,"Clearfield County, PA",County or equivalent,81642,81597,81536,81467,81479,81601,81205,80967,80596,-61,-69,12,122,-396,-238,-371,198,729,701,797,720,765,737,276,912,894,942,916,947,952,-78,-183,-193,-145,-196,-182,-215,5,37,75,82,92,95,95,13,99,137,145,-233,-226,-232,18,136,212,227,-141,-131,-137,-1,-22,-7,40,-59,75,-19
524,44300,,,"State College, PA",Metropolitan Statistical Area,153990,154027,154304,154995,155936,158331,159666,160491,161464,277,691,941,2395,1335,825,973,393,1236,1318,1282,1241,1360,1335,216,940,925,935,917,968,1039,177,296,393,347,324,392,296,171,849,1000,1062,1176,1218,1195,-71,-384,-459,935,-85,-777,-430,100,465,541,1997,1091,441,765,0,-70,7,51,-80,-8,-88
524,44300,,42027,"Centre County, PA",County or equivalent,153990,154027,154304,154995,155936,158331,159666,160491,161464,277,691,941,2395,1335,825,973,393,1236,1318,1282,1241,1360,1335,216,940,925,935,917,968,1039,177,296,393,347,324,392,296,171,849,1000,1062,1176,1218,1195,-71,-384,-459,935,-85,-777,-430,100,465,541,1997,1091,441,765,0,-70,7,51,-80,-8,-88
525,,,,"Steamboat Springs-Craig, CO",Combined Statistical Area,37304,37301,37259,36681,36449,36686,36953,37224,37757,-42,-578,-232,237,267,271,533,126,413,379,393,382,397,402,77,156,212,193,198,165,195,49,257,167,200,184,232,207,7,24,61,64,72,77,76,-102,-889,-471,-31,-10,29,254,-95,-865,-410,33,62,106,330,4,30,11,4,21,-67,-4
525,18780,,,"Craig, CO",Micropolitan Statistical Area,13795,13795,13812,13424,13164,13099,12899,12899,13109,17,-388,-260,-65,-200,0,210,58,186,164,189,176,188,182,44,68,120,91,93,90,80,14,118,44,98,83,98,102,2,9,9,5,6,7,7,1,-533,-320,-159,-302,-88,106,3,-524,-311,-154,-296,-81,113,0,18,7,-9,13,-17,-5
525,18780,,8081,"Moffat County, CO",County or equivalent,13795,13795,13812,13424,13164,13099,12899,12899,13109,17,-388,-260,-65,-200,0,210,58,186,164,189,176,188,182,44,68,120,91,93,90,80,14,118,44,98,83,98,102,2,9,9,5,6,7,7,1,-533,-320,-159,-302,-88,106,3,-524,-311,-154,-296,-81,113,0,18,7,-9,13,-17,-5
525,44460,,,"Steamboat Springs, CO",Micropolitan Statistical Area,23509,23506,23447,23257,23285,23587,24054,24325,24648,-59,-190,28,302,467,271,323,68,227,215,204,206,209,220,33,88,92,102,105,75,115,35,139,123,102,101,134,105,5,15,52,59,66,70,69,-103,-356,-151,128,292,117,148,-98,-341,-99,187,358,187,217,4,12,4,13,8,-50,1
525,44460,,8107,"Routt County, CO",County or equivalent,23509,23506,23447,23257,23285,23587,24054,24325,24648,-59,-190,28,302,467,271,323,68,227,215,204,206,209,220,33,88,92,102,105,75,115,35,139,123,102,101,134,105,5,15,52,59,66,70,69,-103,-356,-151,128,292,117,148,-98,-341,-99,187,358,187,217,4,12,4,13,8,-50,1
532,,,,"Syracuse-Auburn, NY",Combined Statistical Area,742603,742628,742926,742693,741390,742438,740649,738324,734371,298,-233,-1303,1048,-1789,-2325,-3953,2106,8139,8279,8171,7874,8023,7855,1466,6591,6471,6634,6633,6684,6609,640,1548,1808,1537,1241,1339,1246,376,1806,1951,1897,2111,2186,2145,-659,-3377,-5122,-2400,-4839,-5545,-7146,-283,-1571,-3171,-503,-2728,-3359,-5001,-59,-210,60,14,-302,-305,-198
532,12180,,,"Auburn, NY",Micropolitan Statistical Area,80026,80003,79844,79811,79637,79242,78857,78316,77861,-159,-33,-174,-395,-385,-541,-455,216,819,792,795,735,788,764,204,740,737,775,721,734,697,12,79,55,20,14,54,67,9,59,77,72,82,84,84,-169,-185,-301,-483,-475,-540,-634,-160,-126,-224,-411,-393,-456,-550,-11,14,-5,-4,-6,-139,28
532,12180,,36011,"Cayuga County, NY",County or equivalent,80026,80003,79844,79811,79637,79242,78857,78316,77861,-159,-33,-174,-395,-385,-541,-455,216,819,792,795,735,788,764,204,740,737,775,721,734,697,12,79,55,20,14,54,67,9,59,77,72,82,84,84,-169,-185,-301,-483,-475,-540,-634,-160,-126,-224,-411,-393,-456,-550,-11,14,-5,-4,-6,-139,28
532,45060,,,"Syracuse, NY",Metropolitan Statistical Area,662577,662625,663082,662882,661753,663196,661792,660008,656510,457,-200,-1129,1443,-1404,-1784,-3498,1890,7320,7487,7376,7139,7235,7091,1262,5851,5734,5859,5912,5950,5912,628,1469,1753,1517,1227,1285,1179,367,1747,1874,1825,2029,2102,2061,-490,-3192,-4821,-1917,-4364,-5005,-6512,-123,-1445,-2947,-92,-2335,-2903,-4451,-48,-224,65,18,-296,-166,-226
532,45060,,36053,"Madison County, NY",County or equivalent,73442,73452,73431,72970,72490,72547,72306,71771,71329,-21,-461,-480,57,-241,-535,-442,177,661,718,674,665,631,641,187,605,602,576,640,608,594,-10,56,116,98,25,23,47,6,44,39,34,37,42,42,-9,-570,-643,-67,-265,-541,-543,-3,-526,-604,-33,-228,-499,-501,-8,9,8,-8,-38,-59,12
532,45060,,36067,"Onondaga County, NY",County or equivalent,467026,467069,467522,467913,467712,469328,468742,468275,466194,453,391,-201,1616,-586,-467,-2081,1369,5320,5437,5372,5163,5338,5214,857,4176,4133,4169,4192,4279,4246,512,1144,1304,1203,971,1059,968,346,1643,1764,1728,1912,1975,1936,-379,-2226,-3303,-1336,-3260,-3476,-4775,-33,-583,-1539,392,-1348,-1501,-2839,-26,-170,34,21,-209,-25,-210
532,45060,,36075,"Oswego County, NY",County or equivalent,122109,122104,122129,121999,121551,121321,120744,119962,118987,25,-130,-448,-230,-577,-782,-975,344,1339,1332,1330,1311,1266,1236,218,1070,999,1114,1080,1063,1072,126,269,333,216,231,203,164,15,60,71,63,80,85,83,-102,-396,-875,-514,-839,-988,-1194,-87,-336,-804,-451,-759,-903,-1111,-14,-63,23,5,-49,-82,-28
533,,,,"Tallahassee-Bainbridge, FL-GA",Combined Statistical Area,395255,396612,397165,398825,402885,400685,402864,404989,406449,553,1660,4060,-2200,2179,2125,1460,1096,4483,4375,4377,4396,4425,4409,566,2814,2834,3053,2864,3022,3048,530,1669,1541,1324,1532,1403,1361,177,751,777,729,816,854,842,-147,-677,1592,-4426,-101,-214,-850,30,74,2369,-3697,715,640,-8,-7,-83,150,173,-68,82,107
533,12460,,,"Bainbridge, GA",Micropolitan Statistical Area,27842,27842,27810,27669,27494,27417,27269,27183,26822,-32,-141,-175,-77,-148,-86,-361,89,372,371,362,367,342,351,57,313,317,274,316,321,332,32,59,54,88,51,21,19,-2,1,-7,-5,-4,-4,-4,-62,-205,-227,-142,-210,-112,-388,-64,-204,-234,-147,-214,-116,-392,0,4,5,-18,15,9,12
533,12460,,13087,"Decatur County, GA",County or equivalent,27842,27842,27810,27669,27494,27417,27269,27183,26822,-32,-141,-175,-77,-148,-86,-361,89,372,371,362,367,342,351,57,313,317,274,316,321,332,32,59,54,88,51,21,19,-2,1,-7,-5,-4,-4,-4,-62,-205,-227,-142,-210,-112,-388,-64,-204,-234,-147,-214,-116,-392,0,4,5,-18,15,9,12
533,45220,,,"Tallahassee, FL",Metropolitan Statistical Area,367413,368770,369355,371156,375391,373268,375595,377806,379627,585,1801,4235,-2123,2327,2211,1821,1007,4111,4004,4015,4029,4083,4058,509,2501,2517,2779,2548,2701,2716,498,1610,1487,1236,1481,1382,1342,179,750,784,734,820,858,846,-85,-472,1819,-4284,109,-102,-462,94,278,2603,-3550,929,756,384,-7,-87,145,191,-83,73,95
533,45220,,12039,"Gadsden County, FL",County or equivalent,46389,47746,47790,47340,46574,46034,46121,46032,46006,44,-450,-766,-540,87,-89,-26,157,593,580,532,538,558,532,69,446,446,496,449,482,496,88,147,134,36,89,76,36,21,70,40,48,53,59,60,-62,-675,-967,-611,-53,-203,-108,-41,-605,-927,-563,0,-144,-48,-3,8,27,-13,-2,-21,-14
533,45220,,12065,"Jefferson County, FL",County or equivalent,14761,14761,14746,14506,14204,14191,14037,14071,13906,-15,-240,-302,-13,-154,34,-165,32,128,125,145,128,123,123,14,174,151,158,153,127,149,18,-46,-26,-13,-25,-4,-26,0,0,-1,-1,0,0,0,-32,-194,-279,-6,-122,54,-131,-32,-194,-280,-7,-122,54,-131,-1,0,4,7,-7,-16,-8
533,45220,,12073,"Leon County, FL",County or equivalent,275487,275480,275986,278362,283808,282071,284053,286187,287822,506,2376,5446,-1737,1982,2134,1635,750,3053,2988,3037,3035,3065,3070,350,1657,1665,1866,1700,1862,1838,400,1396,1323,1171,1335,1203,1232,156,668,732,672,751,783,770,-46,397,3282,-3771,-35,62,-474,110,1065,4014,-3099,716,845,296,-4,-85,109,191,-69,86,107
533,45220,,12129,"Wakulla County, FL",County or equivalent,30776,30783,30833,30948,30805,30972,31384,31516,31893,50,115,-143,167,412,132,377,68,337,311,301,328,337,333,76,224,255,259,246,230,233,-8,113,56,42,82,107,100,2,12,13,15,16,16,16,55,0,-217,104,319,-15,251,57,12,-204,119,335,1,267,1,-10,5,6,-5,24,10
534,,,,"Toledo-Port Clinton, OH",Combined Statistical Area,651429,651435,651518,650728,649503,648814,647717,646438,645857,83,-790,-1225,-689,-1097,-1279,-581,1973,7762,7860,7818,8056,7890,7836,1504,6070,6078,6393,6290,6489,6533,469,1692,1782,1425,1766,1401,1303,165,524,600,605,652,687,671,-602,-3023,-3695,-2708,-3430,-3522,-2304,-437,-2499,-3095,-2103,-2778,-2835,-1633,51,17,88,-11,-85,155,-251
534,38840,,,"Port Clinton, OH",Micropolitan Statistical Area,41428,41434,41394,41391,41307,41086,41019,40859,40636,-40,-3,-84,-221,-67,-160,-223,75,363,365,325,318,375,358,143,445,444,516,462,471,520,-68,-82,-79,-191,-144,-96,-162,3,6,8,5,5,5,5,29,61,-14,-39,61,-101,-55,32,67,-6,-34,66,-96,-50,-4,12,1,4,11,32,-11
534,38840,,39123,"Ottawa County, OH",County or equivalent,41428,41434,41394,41391,41307,41086,41019,40859,40636,-40,-3,-84,-221,-67,-160,-223,75,363,365,325,318,375,358,143,445,444,516,462,471,520,-68,-82,-79,-191,-144,-96,-162,3,6,8,5,5,5,5,29,61,-14,-39,61,-101,-55,32,67,-6,-34,66,-96,-50,-4,12,1,4,11,32,-11
534,45780,,,"Toledo, OH",Metropolitan Statistical Area,610001,610001,610124,609337,608196,607728,606698,605579,605221,123,-787,-1141,-468,-1030,-1119,-358,1898,7399,7495,7493,7738,7515,7478,1361,5625,5634,5877,5828,6018,6013,537,1774,1861,1616,1910,1497,1465,162,518,592,600,647,682,666,-631,-3084,-3681,-2669,-3491,-3421,-2249,-469,-2566,-3089,-2069,-2844,-2739,-1583,55,5,87,-15,-96,123,-240
534,45780,,39051,"Fulton County, OH",County or equivalent,42698,42698,42614,42467,42452,42326,42560,42477,42514,-84,-147,-15,-126,234,-83,37,110,495,454,498,531,518,511,114,404,374,427,388,420,424,-4,91,80,71,143,98,87,5,11,9,7,8,8,8,-86,-310,-106,-236,73,-217,-55,-81,-299,-97,-229,81,-209,-47,1,61,2,32,10,28,-3
534,45780,,39095,"Lucas County, OH",County or equivalent,441815,441815,441571,439602,437135,436253,434629,433496,432488,-244,-1969,-2467,-882,-1624,-1133,-1008,1470,5604,5667,5634,5800,5614,5579,1039,4204,4283,4454,4379,4479,4515,431,1400,1384,1180,1421,1135,1064,118,349,414,426,457,481,467,-828,-3591,-4345,-2390,-3369,-2732,-2314,-710,-3242,-3931,-1964,-2912,-2251,-1847,35,-127,80,-98,-133,-17,-225
